"GC"|"No "|"29203915"|"55687112"
"SC"|"No "|"29203915"|"55687113"
"CH"|"No "|"29203916"|"55687114"
"GC"|"No "|"29203916"|"55687115"
"SC"|"Yes"|"29203916"|"55687116"
"GC"|"No "|"29203917"|"55687117"
"SC"|"Yes"|"29203917"|"55687118"
"GC"|"No "|"29203918"|"55687119"
"SC"|"Yes"|"29203918"|"55687120"
"GC"|"Yes"|"29203919"|"55687121"
"GC"|"Yes"|"29203920"|"55687122"
"GC"|"Yes"|"29203921"|"55687123"
"GC-GM"|"Yes"|"29203922"|"55687124"
"GC"|"Yes"|"29203925"|"55687125"
"GC"|"Yes"|"29203926"|"55687126"
"GC"|"Yes"|"29203927"|"55687127"
"GC-GM"|"Yes"|"29203928"|"55687128"
"GC"|"No "|"29203929"|"55687129"
"SC"|"Yes"|"29203929"|"55687130"
"GC"|"No "|"29203930"|"55687131"
"SC"|"Yes"|"29203930"|"55687132"
"GC"|"No "|"29203931"|"55687133"
"SC"|"Yes"|"29203931"|"55687134"
"GC"|"Yes"|"29203933"|"55687135"
"GC"|"Yes"|"29203934"|"55687136"
"GC"|"Yes"|"29203935"|"55687137"
"GC-GM"|"Yes"|"29203936"|"55687138"
"CL"|"Yes"|"29203938"|"55687139"
"GC"|"No "|"29203939"|"55687140"
"SC"|"Yes"|"29203939"|"55687141"
"CL"|"No "|"29203940"|"55687142"
"GC"|"No "|"29203940"|"55687143"
"SC"|"Yes"|"29203940"|"55687144"
"CL"|"No "|"29203941"|"55687145"
"GC"|"No "|"29203941"|"55687146"
"SC"|"Yes"|"29203941"|"55687147"
"CL"|"No "|"29203943"|"55687148"
"GC"|"No "|"29203943"|"55687149"
"SC"|"Yes"|"29203943"|"55687150"
"CL-ML"|"Yes"|"29203944"|"55687151"
"CL-ML"|"Yes"|"29203945"|"55687152"
"CL"|"Yes"|"29203946"|"55687153"
"CL"|"Yes"|"29203947"|"55687154"
"CL"|"Yes"|"29203948"|"55687155"
"CL-ML"|"Yes"|"29203949"|"55687156"
"CL-ML"|"Yes"|"29203950"|"55687157"
"CL"|"Yes"|"29203951"|"55687158"
"CL"|"Yes"|"29203952"|"55687159"
"CL"|"Yes"|"29203953"|"55687160"
"CL-ML"|"Yes"|"29203954"|"55687161"
"CL-ML"|"Yes"|"29203955"|"55687162"
"CL-ML"|"Yes"|"29203956"|"55687163"
"CL"|"Yes"|"29203957"|"55687164"
"CL"|"Yes"|"29203958"|"55687165"
"CL-ML"|"No "|"29203958"|"55687166"
"CL"|"Yes"|"29203959"|"55687167"
"CL-ML"|"No "|"29203959"|"55687168"
"CL"|"Yes"|"29203960"|"55687169"
"CL-ML"|"No "|"29203960"|"55687170"
"CL-ML"|"Yes"|"29203961"|"55687171"
"CL-ML"|"No "|"29203962"|"55687172"
"CL"|"Yes"|"29203962"|"55687173"
"CL"|"Yes"|"29203963"|"55687174"
"CL-ML"|"No "|"29203963"|"55687175"
"CL"|"Yes"|"29203964"|"55687176"
"CL-ML"|"No "|"29203964"|"55687177"
"CL-ML"|"Yes"|"29203965"|"55687178"
"CL"|"Yes"|"29203966"|"55687179"
"CL"|"Yes"|"29203967"|"55687180"
"CL"|"Yes"|"29203968"|"55687181"
"CL"|"Yes"|"29203969"|"55687182"
"CL-ML"|"No "|"29203969"|"55687183"
"CL"|"Yes"|"29203970"|"55687184"
"CL-ML"|"No "|"29203970"|"55687185"
"CL"|"Yes"|"29203971"|"55687186"
"CL-ML"|"No "|"29203971"|"55687187"
"CL"|"Yes"|"29203972"|"55687188"
"GC-GM"|"Yes"|"29203973"|"55687189"
"SC-SM"|"Yes"|"29203974"|"55687190"
"SC-SM"|"Yes"|"29203975"|"55687191"
"SC-SM"|"Yes"|"29203976"|"55687192"
"CL-ML"|"Yes"|"29203977"|"55687193"
"SC-SM"|"No "|"29203977"|"55687194"
"ML"|"Yes"|"29203978"|"55687195"
"SM"|"No "|"29203978"|"55687196"
"SM"|"Yes"|"29203979"|"55687197"
"CL-ML"|"Yes"|"29203980"|"55687198"
"CL-ML"|"Yes"|"29203981"|"55687199"
"CL-ML"|"Yes"|"29203982"|"55687200"
"CL-ML"|"Yes"|"29203983"|"55687201"
"ML"|"Yes"|"29203984"|"55687202"
"SM"|"Yes"|"29203985"|"55687203"
"CL-ML"|"Yes"|"29203986"|"55687204"
"CL-ML"|"Yes"|"29203987"|"55687205"
"CL-ML"|"Yes"|"29203988"|"55687206"
"CL-ML"|"Yes"|"29203989"|"55687207"
"ML"|"Yes"|"29203990"|"55687208"
"SM"|"Yes"|"29203991"|"55687209"
"CL-ML"|"Yes"|"29203992"|"55687210"
"CL-ML"|"Yes"|"29203993"|"55687211"
"CL-ML"|"Yes"|"29203994"|"55687212"
"CL-ML"|"Yes"|"29203995"|"55687213"
"ML"|"Yes"|"29203996"|"55687214"
"SM"|"Yes"|"29203997"|"55687215"
"CL-ML"|"Yes"|"29203998"|"55687216"
"CL-ML"|"Yes"|"29203999"|"55687217"
"CL-ML"|"Yes"|"29204000"|"55687218"
"CL-ML"|"Yes"|"29204001"|"55687219"
"ML"|"Yes"|"29204002"|"55687220"
"SM"|"Yes"|"29204003"|"55687221"
"CL"|"Yes"|"29204004"|"55687222"
"CL"|"Yes"|"29204005"|"55687223"
"CL"|"Yes"|"29204006"|"55687224"
"CL"|"Yes"|"29204007"|"55687225"
"CL"|"Yes"|"29204008"|"55687226"
"CL"|"Yes"|"29204009"|"55687227"
"CL"|"Yes"|"29204010"|"55687228"
"CL"|"Yes"|"29204011"|"55687229"
"CL"|"Yes"|"29204012"|"55687230"
"CL"|"Yes"|"29204013"|"55687231"
"ML"|"Yes"|"29204014"|"55687232"
"CL-ML"|"No "|"29204014"|"55687233"
"CL-ML"|"Yes"|"29204015"|"55687234"
"CL"|"Yes"|"29204016"|"55687235"
"CL-ML"|"No "|"29204016"|"55687236"
"CL"|"Yes"|"29204017"|"55687237"
"CL-ML"|"No "|"29204017"|"55687238"
"CL"|"Yes"|"29204018"|"55687239"
"CL-ML"|"No "|"29204018"|"55687240"
"SC-SM"|"No "|"29204019"|"55687241"
"SM"|"Yes"|"29204019"|"55687242"
"SP-SM"|"No "|"29204019"|"55687243"
"CL"|"Yes"|"29204020"|"55687244"
"ML"|"No "|"29204020"|"55687245"
"CL"|"Yes"|"29204021"|"55687246"
"CH"|"No "|"29204021"|"55687247"
"CL"|"Yes"|"29204022"|"55687248"
"CH"|"No "|"29204022"|"55687249"
"CH"|"Yes"|"29204023"|"55687250"
"CH"|"Yes"|"29204024"|"55687251"
"CL"|"No "|"29204024"|"55687252"
"CL"|"Yes"|"29204025"|"55687253"
"CL"|"Yes"|"29204026"|"55687254"
"CL"|"Yes"|"29204027"|"55687255"
"CL"|"Yes"|"29204028"|"55687256"
"CL"|"Yes"|"29204029"|"55687257"
"CL"|"Yes"|"29204030"|"55687258"
"CL-ML"|"No "|"29204031"|"55687259"
"SC-SM"|"Yes"|"29204031"|"55687260"
"GM"|"No "|"29204032"|"55687261"
"SM"|"Yes"|"29204032"|"55687262"
"GM"|"No "|"29204033"|"55687263"
"SM"|"Yes"|"29204033"|"55687264"
"GM"|"No "|"29204034"|"55687265"
"SM"|"Yes"|"29204034"|"55687266"
"GW"|"Yes"|"29204035"|"55687267"
"GM"|"No "|"29204036"|"55687268"
"SM"|"Yes"|"29204036"|"55687269"
"GC-GM"|"No "|"29204037"|"55687270"
"GM"|"Yes"|"29204037"|"55687271"
"GC-GM"|"No "|"29204038"|"55687272"
"GM"|"Yes"|"29204038"|"55687273"
"GC-GM"|"No "|"29204039"|"55687274"
"GM"|"Yes"|"29204039"|"55687275"
"GC-GM"|"No "|"29204040"|"55687276"
"GM"|"Yes"|"29204040"|"55687277"
"CL"|"Yes"|"29204041"|"55687278"
"CL"|"Yes"|"29204042"|"55687279"
"CL"|"Yes"|"29204043"|"55687280"
"CL"|"Yes"|"29204044"|"55687281"
"CL"|"Yes"|"29204045"|"55687282"
"GM"|"No "|"29204046"|"55687283"
"SM"|"Yes"|"29204046"|"55687284"
"CL"|"Yes"|"29204047"|"55687285"
"CL"|"Yes"|"29204048"|"55687286"
"CL"|"Yes"|"29204049"|"55687287"
"CL"|"Yes"|"29204050"|"55687288"
"CL"|"Yes"|"29204051"|"55687289"
"GM"|"No "|"29204052"|"55687290"
"SM"|"Yes"|"29204052"|"55687291"
"ML"|"Yes"|"29204053"|"55687292"
"ML"|"No "|"29204054"|"55687293"
"SM"|"Yes"|"29204054"|"55687294"
"ML"|"Yes"|"29204055"|"55687295"
"ML"|"Yes"|"29204056"|"55687296"
"ML"|"Yes"|"29204057"|"55687297"
"ML"|"Yes"|"29204058"|"55687298"
"ML"|"No "|"29204059"|"55687299"
"SM"|"Yes"|"29204059"|"55687300"
"ML"|"Yes"|"29204060"|"55687301"
"ML"|"Yes"|"29204061"|"55687302"
"ML"|"Yes"|"29204062"|"55687303"
"ML"|"Yes"|"29204063"|"55687304"
"ML"|"No "|"29204064"|"55687305"
"SM"|"Yes"|"29204064"|"55687306"
"ML"|"Yes"|"29204065"|"55687307"
"ML"|"Yes"|"29204066"|"55687308"
"ML"|"Yes"|"29204067"|"55687309"
"ML"|"Yes"|"29204068"|"55687310"
"ML"|"No "|"29204069"|"55687311"
"SM"|"Yes"|"29204069"|"55687312"
"ML"|"Yes"|"29204070"|"55687313"
"ML"|"Yes"|"29204071"|"55687314"
"ML"|"Yes"|"29204072"|"55687315"
"ML"|"Yes"|"29204073"|"55687316"
"ML"|"No "|"29204074"|"55687317"
"SM"|"Yes"|"29204074"|"55687318"
"ML"|"Yes"|"29204075"|"55687319"
"ML"|"Yes"|"29204076"|"55687320"
"ML"|"Yes"|"29204077"|"55687321"
"GW"|"Yes"|"29204078"|"55687322"
"SM"|"Yes"|"29204079"|"55687323"
"GM"|"No "|"29204080"|"55687324"
"SM"|"Yes"|"29204080"|"55687325"
"GM"|"No "|"29204081"|"55687326"
"SM"|"Yes"|"29204081"|"55687327"
"GM"|"No "|"29204082"|"55687328"
"SM"|"Yes"|"29204082"|"55687329"
"GM"|"No "|"29204083"|"55687330"
"SM"|"Yes"|"29204083"|"55687331"
"GM"|"No "|"29204084"|"55687332"
"SM"|"Yes"|"29204084"|"55687333"
"GM"|"No "|"29204085"|"55687334"
"SM"|"Yes"|"29204085"|"55687335"
"GM"|"No "|"29204086"|"55687336"
"SM"|"Yes"|"29204086"|"55687337"
"GW"|"Yes"|"29204087"|"55687338"
"GW"|"Yes"|"29204088"|"55687339"
"GM"|"No "|"29204089"|"55687340"
"SM"|"Yes"|"29204089"|"55687341"
"GM"|"No "|"29204090"|"55687342"
"SM"|"Yes"|"29204090"|"55687343"
"GM"|"No "|"29204091"|"55687344"
"SM"|"Yes"|"29204091"|"55687345"
"GM"|"No "|"29204092"|"55687346"
"SM"|"Yes"|"29204092"|"55687347"
"SM"|"Yes"|"29204093"|"55687348"
"GM"|"No "|"29204094"|"55687349"
"SM"|"Yes"|"29204094"|"55687350"
"GM"|"No "|"29204095"|"55687351"
"SM"|"Yes"|"29204095"|"55687352"
"GM"|"No "|"29204096"|"55687353"
"SM"|"Yes"|"29204096"|"55687354"
"GW"|"Yes"|"29204097"|"55687355"
"SM"|"Yes"|"29204098"|"55687356"
"SM"|"Yes"|"29204099"|"55687357"
"SM"|"Yes"|"29204100"|"55687358"
"SM"|"Yes"|"29204101"|"55687359"
"GW"|"Yes"|"29204102"|"55687360"
"GM"|"No "|"29204103"|"55687361"
"SM"|"Yes"|"29204103"|"55687362"
"GM"|"No "|"29204104"|"55687363"
"SM"|"Yes"|"29204104"|"55687364"
"GM"|"No "|"29204105"|"55687365"
"SM"|"Yes"|"29204105"|"55687366"
"GM"|"No "|"29204106"|"55687367"
"SM"|"Yes"|"29204106"|"55687368"
"GC-GM"|"No "|"29204107"|"55687369"
"SC-SM"|"Yes"|"29204107"|"55687370"
"GC-GM"|"No "|"29204108"|"55687371"
"SC-SM"|"Yes"|"29204108"|"55687372"
"GC-GM"|"No "|"29204109"|"55687373"
"SC-SM"|"Yes"|"29204109"|"55687374"
"GC"|"Yes"|"29204110"|"55687375"
"GC"|"Yes"|"29204111"|"55687376"
"SC-SM"|"Yes"|"29204112"|"55687377"
"SM"|"No "|"29204112"|"55687378"
"GC-GM"|"No "|"29204113"|"55687379"
"GM"|"No "|"29204113"|"55687380"
"SC-SM"|"Yes"|"29204113"|"55687381"
"SM"|"No "|"29204113"|"55687382"
"GC-GM"|"Yes"|"29204114"|"55687383"
"GM"|"No "|"29204114"|"55687384"
"GW"|"Yes"|"29204115"|"55687385"
"GW"|"Yes"|"29204116"|"55687386"
"SC-SM"|"Yes"|"29204117"|"55687387"
"SM"|"No "|"29204117"|"55687388"
"GM"|"No "|"29204118"|"55687389"
"SC-SM"|"Yes"|"29204118"|"55687390"
"SM"|"No "|"29204118"|"55687391"
"GC-GM"|"No "|"29204118"|"55687392"
"GC-GM"|"Yes"|"29204119"|"55687393"
"GM"|"No "|"29204119"|"55687394"
"GW"|"Yes"|"29204120"|"55687395"
"GW"|"Yes"|"29204121"|"55687396"
"GC-GM"|"No "|"29204122"|"55687397"
"GM"|"No "|"29204122"|"55687398"
"SC-SM"|"Yes"|"29204122"|"55687399"
"SM"|"No "|"29204122"|"55687400"
"GC-GM"|"No "|"29204123"|"55687401"
"GM"|"No "|"29204123"|"55687402"
"SC-SM"|"Yes"|"29204123"|"55687403"
"SM"|"No "|"29204123"|"55687404"
"GC-GM"|"Yes"|"29204124"|"55687405"
"GM"|"No "|"29204124"|"55687406"
"GW"|"Yes"|"29204125"|"55687407"
"GW"|"Yes"|"29204126"|"55687408"
"CL"|"Yes"|"29204127"|"55687409"
"CL"|"Yes"|"29204128"|"55687410"
"CL"|"Yes"|"29204129"|"55687411"
"CL-ML"|"No "|"29204130"|"55687412"
"SC-SM"|"Yes"|"29204130"|"55687413"
"CL"|"Yes"|"29204131"|"55687414"
"CL"|"Yes"|"29204132"|"55687415"
"CL"|"Yes"|"29204133"|"55687416"
"CL"|"Yes"|"29204134"|"55687417"
"CL"|"Yes"|"29204135"|"55687418"
"CL"|"Yes"|"29204136"|"55687419"
"CL"|"Yes"|"29204137"|"55687420"
"SP-SM"|"Yes"|"29204138"|"55687421"
"SM"|"No "|"29204138"|"55687422"
"CL-ML"|"No "|"29204139"|"55687423"
"CL"|"Yes"|"29204139"|"55687424"
"CL-ML"|"No "|"29204140"|"55687425"
"CL"|"Yes"|"29204140"|"55687426"
"CL"|"Yes"|"29204141"|"55687427"
"CL"|"Yes"|"29204142"|"55687428"
"CL"|"Yes"|"29204143"|"55687429"
"SM"|"No "|"29204144"|"55687430"
"SP-SM"|"Yes"|"29204144"|"55687431"
"CL"|"Yes"|"29204145"|"55687432"
"CL"|"Yes"|"29204146"|"55687433"
"CL"|"Yes"|"29204147"|"55687434"
"CL-ML"|"No "|"29204148"|"55687435"
"SC-SM"|"Yes"|"29204148"|"55687436"
"CL"|"Yes"|"29204149"|"55687437"
"CL"|"Yes"|"29204150"|"55687438"
"CL"|"Yes"|"29204151"|"55687439"
"CL-ML"|"No "|"29204151"|"55687440"
"CL-ML"|"No "|"29204152"|"55687441"
"CL"|"Yes"|"29204152"|"55687442"
"CL"|"Yes"|"29204153"|"55687443"
"CL"|"Yes"|"29204154"|"55687444"
"CL"|"Yes"|"29204155"|"55687445"
"SP-SM"|"Yes"|"29204156"|"55687446"
"SM"|"No "|"29204156"|"55687447"
"CL"|"Yes"|"29204157"|"55687448"
"CL"|"Yes"|"29204158"|"55687449"
"CL"|"Yes"|"29204159"|"55687450"
"CL-ML"|"No "|"29204160"|"55687451"
"SC-SM"|"Yes"|"29204160"|"55687452"
"CL"|"Yes"|"29204161"|"55687453"
"CL"|"Yes"|"29204162"|"55687454"
"CL"|"Yes"|"29204163"|"55687455"
"CL"|"No "|"29204164"|"55687456"
"SC"|"Yes"|"29204164"|"55687457"
"SC-SM"|"No "|"29204164"|"55687458"
"CL"|"No "|"29204165"|"55687459"
"SC"|"Yes"|"29204165"|"55687460"
"CL"|"Yes"|"29204166"|"55687461"
"CL"|"Yes"|"29204167"|"55687462"
"SM"|"Yes"|"29204168"|"55687463"
"OH"|"Yes"|"29204169"|"55687464"
"CH"|"No "|"29204169"|"55687465"
"MH"|"Yes"|"29204170"|"55687466"
"CH"|"No "|"29204170"|"55687467"
"OH"|"No "|"29204170"|"55687468"
"CH"|"Yes"|"29204171"|"55687469"
"CL"|"No "|"29204171"|"55687470"
"CL"|"Yes"|"29204172"|"55687471"
"CH"|"No "|"29204172"|"55687472"
"CL"|"Yes"|"29204173"|"55687473"
"CH"|"No "|"29204173"|"55687474"
"CL"|"Yes"|"29204174"|"55687475"
"CL"|"Yes"|"29204175"|"55687476"
"CL"|"Yes"|"29204176"|"55687477"
"CL"|"Yes"|"29204177"|"55687478"
"PT"|"Yes"|"29204178"|"55687479"
"CL"|"Yes"|"29204179"|"55687480"
"CL"|"Yes"|"29204180"|"55687481"
"CL"|"Yes"|"29204181"|"55687482"
"CL"|"Yes"|"29204182"|"55687483"
"PT"|"Yes"|"29204183"|"55687484"
"MH"|"Yes"|"29204184"|"55687485"
"OH"|"No "|"29204184"|"55687486"
"CH"|"No "|"29204184"|"55687487"
"CH"|"Yes"|"29204185"|"55687488"
"CL"|"No "|"29204185"|"55687489"
"CL"|"Yes"|"29204186"|"55687490"
"CH"|"No "|"29204186"|"55687491"
"CL"|"Yes"|"29204187"|"55687492"
"CH"|"No "|"29204187"|"55687493"
"PT"|"Yes"|"29204188"|"55687494"
"CL-ML"|"Yes"|"29204189"|"55687495"
"ML"|"No "|"29204189"|"55687496"
"GC-GM"|"Yes"|"29204190"|"55687497"
"GM"|"No "|"29204190"|"55687498"
"SC-SM"|"No "|"29204190"|"55687499"
"SM"|"No "|"29204190"|"55687500"
"CL"|"Yes"|"29204191"|"55687501"
"CH"|"Yes"|"29204192"|"55687502"
"CH"|"Yes"|"29204193"|"55687503"
"GC"|"Yes"|"29204194"|"55687504"
"CH"|"Yes"|"29204196"|"55687505"
"CL"|"No "|"29204197"|"55687506"
"GC"|"No "|"29204197"|"55687507"
"SC"|"Yes"|"29204197"|"55687508"
"CL"|"No "|"29204198"|"55687509"
"GC"|"No "|"29204198"|"55687510"
"SC"|"Yes"|"29204198"|"55687511"
"CL"|"No "|"29204199"|"55687512"
"GC"|"No "|"29204199"|"55687513"
"SC"|"Yes"|"29204199"|"55687514"
"CL"|"No "|"29204200"|"55687515"
"GC"|"No "|"29204200"|"55687516"
"SC"|"Yes"|"29204200"|"55687517"
"CL"|"Yes"|"29204201"|"55687518"
"CL"|"Yes"|"29204202"|"55687519"
"CL"|"No "|"29204203"|"55687520"
"SC"|"Yes"|"29204203"|"55687521"
"CL"|"Yes"|"29204204"|"55687522"
"CL"|"Yes"|"29204205"|"55687523"
"CL"|"Yes"|"29204206"|"55687524"
"CL"|"Yes"|"29204207"|"55687525"
"CL"|"Yes"|"29204208"|"55687526"
"CL"|"Yes"|"29204209"|"55687527"
"CL"|"Yes"|"29204210"|"55687528"
"CL"|"Yes"|"29204211"|"55687529"
"CL"|"Yes"|"29204212"|"55687530"
"CL"|"Yes"|"29204213"|"55687531"
"CL"|"Yes"|"29204214"|"55687532"
"CL"|"Yes"|"29204215"|"55687533"
"CL"|"Yes"|"29204216"|"55687534"
"CL"|"Yes"|"29204217"|"55687535"
"CL"|"Yes"|"29204218"|"55687536"
"CL"|"Yes"|"29204219"|"55687537"
"SC-SM"|"Yes"|"29204220"|"55687538"
"SC-SM"|"Yes"|"29204221"|"55687539"
"GC-GM"|"No "|"29204222"|"55687540"
"SC-SM"|"Yes"|"29204222"|"55687541"
"GC-GM"|"Yes"|"29204223"|"55687542"
"GM"|"Yes"|"29204224"|"55687543"
"SC-SM"|"Yes"|"29204225"|"55687544"
"GC-GM"|"No "|"29204226"|"55687545"
"SC-SM"|"Yes"|"29204226"|"55687546"
"GC-GM"|"Yes"|"29204227"|"55687547"
"CL-ML"|"Yes"|"29204228"|"55687548"
"CL-ML"|"Yes"|"29204229"|"55687549"
"GC-GM"|"No "|"29204229"|"55687550"
"SC-SM"|"Yes"|"29204230"|"55687551"
"SM"|"No "|"29204230"|"55687552"
"SC-SM"|"Yes"|"29204231"|"55687553"
"SM"|"No "|"29204231"|"55687554"
"CL"|"No "|"29204232"|"55687555"
"GC"|"No "|"29204233"|"55687556"
"GC"|"No "|"29204234"|"55687557"
"SC"|"No "|"29204234"|"55687558"
"GM"|"No "|"29204235"|"55687559"
"SM"|"No "|"29204235"|"55687560"
"CL"|"No "|"29204236"|"55687561"
"GC"|"No "|"29204237"|"55687562"
"SC-SM"|"Yes"|"29204238"|"55687563"
"SM"|"No "|"29204238"|"55687564"
"SC-SM"|"Yes"|"29204239"|"55687565"
"SM"|"No "|"29204239"|"55687566"
"GC-GM"|"No "|"29204240"|"55687567"
"SC-SM"|"Yes"|"29204240"|"55687568"
"GC-GM"|"No "|"29204241"|"55687569"
"SC-SM"|"Yes"|"29204241"|"55687570"
"GC-GM"|"Yes"|"29204242"|"55687571"
"CL-ML"|"Yes"|"29204243"|"55687572"
"CL-ML"|"Yes"|"29204244"|"55687573"
"GC-GM"|"No "|"29204244"|"55687574"
"GC"|"No "|"29204245"|"55687575"
"SC"|"No "|"29204245"|"55687576"
"GC"|"No "|"29204246"|"55687577"
"GC"|"No "|"29204247"|"55687578"
"SC"|"No "|"29204247"|"55687579"
"GM"|"No "|"29204248"|"55687580"
"SM"|"No "|"29204248"|"55687581"
"GC"|"No "|"29204249"|"55687582"
"SC"|"No "|"29204249"|"55687583"
"GC"|"No "|"29204250"|"55687584"
"SM"|"Yes"|"29204251"|"55687585"
"SM"|"Yes"|"29204252"|"55687586"
"SM"|"Yes"|"29204253"|"55687587"
"SM"|"Yes"|"29204254"|"55687588"
"SM"|"Yes"|"29204255"|"55687589"
"SM"|"Yes"|"29204256"|"55687590"
"SM"|"Yes"|"29204257"|"55687591"
"SM"|"Yes"|"29204258"|"55687592"
"SM"|"Yes"|"29204259"|"55687593"
"SM"|"Yes"|"29204260"|"55687594"
"SM"|"Yes"|"29204261"|"55687595"
"SM"|"Yes"|"29204262"|"55687596"
"SM"|"Yes"|"29204263"|"55687597"
"CL-ML"|"Yes"|"29204264"|"55687598"
"CL"|"Yes"|"29204265"|"55687599"
"CL"|"Yes"|"29204266"|"55687600"
"CL"|"Yes"|"29204267"|"55687601"
"CL-ML"|"Yes"|"29204268"|"55687602"
"CL"|"Yes"|"29204269"|"55687603"
"GC-GM"|"No "|"29204270"|"55687604"
"SC-SM"|"Yes"|"29204270"|"55687605"
"GC-GM"|"Yes"|"29204271"|"55687606"
"GC-GM"|"Yes"|"29204272"|"55687607"
"GC-GM"|"Yes"|"29204274"|"55687608"
"GC"|"Yes"|"29204275"|"55687609"
"GC-GM"|"No "|"29204275"|"55687610"
"GC"|"Yes"|"29204276"|"55687611"
"GC-GM"|"No "|"29204276"|"55687612"
"CL"|"Yes"|"29204278"|"55687613"
"CL"|"Yes"|"29204279"|"55687614"
"CL"|"Yes"|"29204280"|"55687615"
"CL-ML"|"No "|"29204281"|"55687616"
"SC-SM"|"Yes"|"29204281"|"55687617"
"CL"|"Yes"|"29204282"|"55687618"
"CL"|"Yes"|"29204283"|"55687619"
"CL"|"Yes"|"29204284"|"55687620"
"SM"|"Yes"|"29204285"|"55687621"
"CL"|"Yes"|"29204286"|"55687622"
"CL"|"Yes"|"29204287"|"55687623"
"CL"|"Yes"|"29204288"|"55687624"
"CL"|"Yes"|"29204289"|"55687625"
"CL"|"Yes"|"29204290"|"55687626"
"CL"|"Yes"|"29204291"|"55687627"
"CL"|"Yes"|"29204292"|"55687628"
"CL"|"Yes"|"29204293"|"55687629"
"CL"|"Yes"|"29204294"|"55687630"
"CL"|"Yes"|"29204295"|"55687631"
"CL"|"Yes"|"29204296"|"55687632"
"CL"|"Yes"|"29204297"|"55687633"
"CL"|"Yes"|"29204298"|"55687634"
"CL"|"Yes"|"29204299"|"55687635"
"CL"|"Yes"|"29204300"|"55687636"
"CL"|"Yes"|"29204301"|"55687637"
"CL"|"Yes"|"29204302"|"55687638"
"CL"|"Yes"|"29204303"|"55687639"
"GM"|"Yes"|"29204304"|"55687640"
"CL"|"Yes"|"29204305"|"55687641"
"CL"|"Yes"|"29204306"|"55687642"
"CL-ML"|"Yes"|"29204307"|"55687643"
"CL"|"Yes"|"29204308"|"55687644"
"CL"|"Yes"|"29204310"|"55687645"
"SM"|"Yes"|"29204311"|"55687646"
"CL"|"Yes"|"29204312"|"55687647"
"SC-SM"|"Yes"|"29204313"|"55687648"
"CL"|"Yes"|"29204314"|"55687649"
"CL"|"Yes"|"29204315"|"55687650"
"CL"|"Yes"|"29204316"|"55687651"
"CL-ML"|"No "|"29204316"|"55687652"
"SC-SM"|"Yes"|"29204317"|"55687653"
"SC-SM"|"Yes"|"29204318"|"55687654"
"SC-SM"|"Yes"|"29204319"|"55687655"
"SC-SM"|"Yes"|"29204320"|"55687656"
"CL"|"Yes"|"29204321"|"55687657"
"CL"|"Yes"|"29204322"|"55687658"
"CL"|"Yes"|"29204323"|"55687659"
"CL-ML"|"No "|"29204323"|"55687660"
"SC-SM"|"Yes"|"29204324"|"55687661"
"GC"|"No "|"29204325"|"55687662"
"SC"|"No "|"29204325"|"55687663"
"GC"|"No "|"29204326"|"55687664"
"SC"|"No "|"29204326"|"55687665"
"GC"|"No "|"29204327"|"55687666"
"GC"|"No "|"29204328"|"55687667"
"GC"|"No "|"29204329"|"55687668"
"SC"|"No "|"29204329"|"55687669"
"GM"|"No "|"29204330"|"55687670"
"SM"|"No "|"29204330"|"55687671"
"GC"|"No "|"29204331"|"55687672"
"SC"|"No "|"29204331"|"55687673"
"GC"|"No "|"29204332"|"55687674"
"SC"|"No "|"29204332"|"55687675"
"GC"|"No "|"29204333"|"55687676"
"GC"|"No "|"29204334"|"55687677"
"GC"|"No "|"29204335"|"55687678"
"SC"|"No "|"29204335"|"55687679"
"GM"|"No "|"29204336"|"55687680"
"SM"|"No "|"29204336"|"55687681"
"CL"|"Yes"|"29204337"|"55687682"
"CL-ML"|"No "|"29204337"|"55687683"
"CL"|"Yes"|"29204338"|"55687684"
"CL"|"Yes"|"29204339"|"55687685"
"CL"|"Yes"|"29204340"|"55687686"
"CL-ML"|"No "|"29204340"|"55687687"
"SC-SM"|"Yes"|"29204341"|"55687688"
"SC-SM"|"Yes"|"29204342"|"55687689"
"CL"|"Yes"|"29204343"|"55687690"
"CL"|"Yes"|"29204344"|"55687691"
"CL"|"Yes"|"29204345"|"55687692"
"CL"|"Yes"|"29204346"|"55687693"
"GC"|"Yes"|"29204347"|"55687694"
"GC-GM"|"Yes"|"29204348"|"55687695"
"GM"|"No "|"29204348"|"55687696"
"GC-GM"|"No "|"29204349"|"55687697"
"SC-SM"|"Yes"|"29204349"|"55687698"
"GC-GM"|"Yes"|"29204350"|"55687699"
"GC-GM"|"Yes"|"29204351"|"55687700"
"GC-GM"|"No "|"29204353"|"55687701"
"SC-SM"|"Yes"|"29204353"|"55687702"
"GC-GM"|"Yes"|"29204354"|"55687703"
"GC-GM"|"Yes"|"29204355"|"55687704"
"GC"|"Yes"|"29204357"|"55687705"
"GC"|"Yes"|"29204358"|"55687706"
"GC"|"Yes"|"29204359"|"55687707"
"SM"|"Yes"|"29204361"|"55687708"
"SM"|"Yes"|"29204362"|"55687709"
"SM"|"Yes"|"29204363"|"55687710"
"SM"|"Yes"|"29204364"|"55687711"
"SM"|"Yes"|"29204365"|"55687712"
"SM"|"Yes"|"29204366"|"55687713"
"SM"|"Yes"|"29204367"|"55687714"
"SM"|"Yes"|"29204368"|"55687715"
"CL-ML"|"Yes"|"29204369"|"55687716"
