"A12"||"H"||||15|||33|||||0|5|10|25|35|45|50|57.5|65|45|52.5|60|40|47.5|55|35|42.5|50||39.8|||3.6|||5|||6.9|||12.5|||11.8|||||||||||20|22.5|25||||1|1.5|2||||1.25|1.33|1.4|||||1.46|||4.23|9.17|14.11|0.08|0.1|0.11|||||13.8|||6.6|||14||0|1.5|2.9|20|25|30|5|7.5|10|0|0|2|||0|0|0|0|0|0|0|0|0|0|1|2|10|15|20|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"10312993"|"29203769"
"AC"||"H"||||33|||48|||||0|5|10|25|35|45|50|57.5|65|45|52.5|60|40|47.5|55|35|42.5|50||39.8|||3.6|||5|||6.9|||12.5|||11.8|||||||||||20|22.5|25||||1|1.5|2||||1.25|1.33|1.4|||||1.46|||4.23|9.17|14.11|0.08|0.1|0.11|||||13.8|||6.6|||14||0|1.5|2.9|20|25|30|5|7.5|10|0|0|2|||15|28|40|0|0|0|0|0|0|0|1|2|10|15|20|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"10312993"|"29203770"
"C1ca"||"H"||||48|||107|||||0|5|10|10|28|45|35|50|65|30|45|60|25|40|55|20|32.5|45||43|||4.2|||5.8|||7.6|||13.3|||12.1|||||||||||15|17.5|20||||0|0.5|1||||1.15|1.28|1.4|||||1.41|||4.23|9.17|14.11|0.07|0.1|0.12|||||12|||4.5|||14||0|1.5|2.9|20|25|30|5|7.5|10|0|0|1|||40|50|60|0|0|0|0|7|13|0|1|2|5|10|15|||||||7.9|8.5|9|||||||||||||||||||||||||||||||||"10312993"|"29203771"
"C2"||"H"||||107|||152|||||0|5|10|20|35|50|25|35|45|20|30|40|20|25|30|10|15|20||66|||0.5|||6|||15.3|||26.9|||17.3|||||||||||3|6.5|10||||0|0.25|0.5||||1.25|1.38|1.5|||||1.6|||14.11|28.23|42.34|0.03|0.05|0.06|||||3.8|||1.2|||||0|1.5|2.9|15|20|25|0|2.5|5|0|0|0|||15|28|40|0|0|0|0|7|13|0|1|2|0|5|10|||||||7.9|8.5|9|||||||||||||||||||||||||||||||||"10312993"|"29203772"
"A1"||"H"||||0|||3|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||6.9|||0.2|||0.4|||0.7|||2.2|||3.4|||62.1||||||||27|31|35||||0|0.5|1||||1.2|1.25|1.3|||||1.43|||0.42|0.92|1.41|0.02|0.05|0.08|||||30.5|||16|||49||3|4.5|5.9|30|35|40|10|15|20|7|13|20|".49"|".49"|5|10|15|0|1|2|13|52|90|16|40|64|10|15|20|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10312995"|"29203773"
"C1sa"||"H"||||3|||10|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||6.9|||0.2|||0.4|||0.7|||2.2|||3.4|||62.1||||||||27|31|35||||0|0.5|1||||1.2|1.25|1.3|||||1.43|||0.42|0.92|1.41|0.01|0.05|0.08|||||30.5|||16|||49||3|4.5|5.9|30|35|40|10|15|20|7|13|20|".49"|".49"|5|10|15|0|1|2|13|52|90|16|40|64|10|15|20|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10312995"|"29203774"
"C4SA"||"H"||||30|||102|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||6.9|||0.2|||0.4|||0.7|||2.2|||3.4|||62.1||||||||27|31|35||||0|0.25|0.5||||1.2|1.25|1.3|||||1.43|||0.42|0.92|1.41|0.01|0.05|0.08|||||30.3|||15.8|||50||3|4.5|5.9|30|35|40|10|15|20|7|13|20|".49"|".49"|15|23|30|0|1|2|13|52|90|16|40|64|10|15|20|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10312995"|"29203775"
"IIC5"||"H"||||102|||145|||||0|0|0|0|0|0|100|100|100|100|100|100|70|77.5|85|40|47.5|55||65.4|||0.3|||5|||15|||28.1|||17|||19.6||||||||10|15|20||||0|0.25|0.5||||1.4|1.45|1.5|||||1.52|||1.41|2.82|4.23|0.01|0.03|0.05|||||18.7|||9|||42||0|1.5|2.9|15|20|25|5|7.5|10|0|0|2|".32"|".32"|5|10|15|0|1|2|13|52|90|16|24|32|5|7.5|10|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10312995"|"29203776"
"C3s"||"H"||||20|||30|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||6.9|||0.2|||0.4|||0.7|||2.2|||3.4|||62.1||||||||27|31|35||||0|0.25|0.5||||1.2|1.25|1.3|||||1.43|||0.42|0.92|1.41|0.01|0.05|0.08|||||30.3|||15.8|||50||3|4.5|5.9|30|35|40|10|15|20|7|13|20|".49"|".49"|15|23|30|0|1|2|13|52|90|16|40|64|10|15|20|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10312995"|"29203777"
"C2sa"||"H"||||10|||20|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||6.9|||0.2|||0.4|||0.7|||2.2|||3.4|||62.1||||||||27|31|35||||0|0.25|0.5||||1.2|1.25|1.3|||||1.43|||0.42|0.92|1.41|0.01|0.05|0.08|||||30.3|||15.8|||50||3|4.5|5.9|30|35|40|10|15|20|7|13|20|".49"|".49"|15|23|30|0|1|2|13|52|90|16|40|64|10|15|20|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10312995"|"29203778"
"A11&A12"||"H"||1||0|||15|||||0|0|0|0|0|0|100|100|100|89|95|100|82|89|97|39|43|48||63.1|||0|||2.2|||13.6|||31.6|||15.7|||19.4||||||||15|17.5|20||||1|2|3||||1.35|1.43|1.5|||||1.5|||4.23|9.17|14.11|0.07|0.08|0.09|||||22.1|||13.5|||42||0|1.5|2.9|27|32|37|9|11|13|0|0|1|".24"|".24"|3|9|15|0|0|0|13|22|30|8|12|16|12.8|15.1|17.3|||||||7.9|8.5|9|||||||||||||||||||||||||||||||||"10312996"|"29203779"
"C1"||"H"||2||15|||30|||||0|0|0|0|0|0|100|100|100|89|94|100|76|85|94|55|63|71||39.8|||3.5|||5|||6.9|||12.5|||11.9|||37.7||||||||18|22.5|27||||0.5|0.75|1||||1.25|1.33|1.4|||||1.39|||4.23|9.17|14.11|0.1|0.12|0.13|||||27.3|||12.5|||46||0|1.5|2.9|28|33|39|12|15|19|2|5|9|".37"|".37"|3|9|15|0|0|0|13|22|30|8|12|16|14.7|18.2|21.7|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10312996"|"29203780"
"C2ca"||"H"||3||30|||51|||||0|0|0|0|0|0|100|100|100|89|94|100|76|85|94|55|63|71||39.8|||3.5|||5|||6.9|||12.5|||11.9|||37.7||||||||18|22.5|27||||0.5|0.75|1||||1.25|1.33|1.4|||||1.39|||4.23|9.17|14.11|0.1|0.12|0.13|||||27.3|||12.5|||46||0|1.5|2.9|28|33|39|12|15|19|2|5|9|".37"|".37"|15|23|30|0|0|0|13|22|30|8|12|16|14.7|18.2|21.7|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10312996"|"29203781"
"C3"||"H"||4||51|||89|||||0|0|0|0|0|0|100|100|100|89|95|100|65|73|82|31|38|45||65.9|||4.3|||14.1|||17.5|||19.6|||10.4|||19.1||||||||10|15|20||||0|0.25|0.5||||1.35|1.43|1.5|||||1.5|||14.11|28.23|42.34|0.07|0.08|0.08|||||18.5|||9.1|||42||0|1.5|2.9|20|26|32|6|10|13|0|0|1|".24"|".24"|15|23|30|0|0|0|13|22|30|8|12|16|7.6|12.1|16.2|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10312996"|"29203782"
"C4"||"H"||5||89|||109|||||0|0|0|0|0|0|100|100|100|89|94|100|76|85|94|55|63|71||39.8|||3.5|||5|||6.9|||12.5|||11.9|||37.7||||||||18|22.5|27||||0|0.25|0.5||||1.25|1.33|1.4|||||1.39|||4.23|9.17|14.11|0.1|0.12|0.13|||||26.9|||11.9|||46||0|1.5|2.9|27|32|38|12|15|19|2|5|9|".43"|".43"|15|23|30|0|0|0|13|22|30|8|12|16|12.9|17.5|21.2|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10312996"|"29203783"
"IIC5"||"H"||6||109|||152|||||0|0|0|0|0|0|100|100|100|88|94|100|83|93|100|74|83|94||17.3|||0.1|||0.4|||1.2|||5|||10.6|||47.7||||||||30|35|40||||0|0.25|0.5||||1.2|1.3|1.4|||||1.49|||0.42|0.92|1.41|0.11|0.13|0.15|||||31|||17.9|||47||3|4.5|5.9|39|45|50|21|25|29|10|17|26|".43"|".43"|15|23|30|0|0|0|30|45|60|8|12|16|20.4|26|30.2|||||||9.1|9.4|9.6|||||||||||||||||||||||||||||||||"10312996"|"29203784"
"A11&A12"||"H"||1||0|||15|||||0|0|0|0|0|0|100|100|100|89|95|100|82|89|97|39|43|48||63.1|||0|||2.2|||13.6|||31.6|||15.7|||19.4||||||||15|17.5|20||||1|2|3||||1.35|1.43|1.5|||||1.5|||4.23|9.17|14.11|0.09|0.11|0.12|||||22.1|||13.5|||42||0|1.5|2.9|27|32|37|9|11|13|0|0|1|".24"|".24"|3|9|15|0|0|0|0|7|13|0|4|8|12.8|15.1|17.3|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"10312997"|"29203785"
"C1"||"H"||2||15|||30|||||0|0|0|0|0|0|100|100|100|89|94|100|76|85|94|55|63|71||39.8|||3.5|||5|||6.9|||12.5|||11.9|||37.7||||||||18|22.5|27||||0.5|0.75|1||||1.25|1.33|1.4|||||1.39|||4.23|9.17|14.11|0.13|0.15|0.17|||||27.3|||12.5|||46||0|1.5|2.9|28|33|39|12|15|19|2|5|9|".37"|".37"|3|9|15|0|0|0|0|7|13|0|4|8|14.7|18.2|21.7|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"10312997"|"29203786"
"C2ca"||"H"||3||30|||51|||||0|0|0|0|0|0|100|100|100|89|94|100|76|85|94|55|63|71||39.8|||3.5|||5|||6.9|||12.5|||11.9|||37.7||||||||18|22.5|27||||0.5|0.75|1||||1.25|1.33|1.4|||||1.39|||4.23|9.17|14.11|0.13|0.15|0.17|||||27.3|||12.5|||46||0|1.5|2.9|28|33|39|12|15|19|2|5|9|".37"|".37"|15|23|30|0|0|0|0|7|13|0|4|8|14.7|18.2|21.7|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"10312997"|"29203787"
"C3"||"H"||4||51|||89|||||0|0|0|0|0|0|100|100|100|89|95|100|65|73|82|31|38|45||65.9|||4.3|||14.1|||17.5|||19.6|||10.4|||19.1||||||||10|15|20||||0|0.25|0.5||||1.35|1.43|1.5|||||1.5|||14.11|28.23|42.34|0.08|0.1|0.11|||||18.5|||9.1|||42||0|1.5|2.9|20|26|32|6|10|13|0|0|1|".24"|".24"|15|23|30|0|0|0|0|7|13|0|4|8|7.6|12.1|16.2|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"10312997"|"29203788"
"C4"||"H"||5||89|||109|||||0|0|0|0|0|0|100|100|100|89|94|100|76|85|94|55|63|71||39.8|||3.5|||5|||6.9|||12.5|||11.9|||37.7||||||||18|22.5|27||||0|0.25|0.5||||1.25|1.33|1.4|||||1.39|||4.23|9.17|14.11|0.13|0.15|0.17|||||26.9|||11.9|||46||0|1.5|2.9|27|32|38|12|15|19|2|5|9|".43"|".43"|15|23|30|0|0|0|0|7|13|0|4|8|12.9|17.5|21.2|||||||7.9|8.2|8.4|||||||||||||||||||||||||||||||||"10312997"|"29203789"
"IIC5"||"H"||6||109|||152|||||0|0|0|0|0|0|100|100|100|88|94|100|83|93|100|74|83|94||17.3|||0.1|||0.4|||1.2|||5|||10.6|||47.7||||||||30|35|40||||0|0.25|0.5||||1.2|1.3|1.4|||||1.49|||0.42|0.92|1.41|0.11|0.13|0.15|||||31|||17.9|||47||3|4.5|5.9|39|45|50|21|25|29|10|17|26|".43"|".43"|15|23|30|0|0|0|13|22|30|8|12|16|20.4|26|30.2|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10312997"|"29203790"
"A1"||"H"||||0|||3|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||6.9|||0.2|||0.4|||0.7|||2.2|||3.4|||62.1||||||||27|31|35||||0|0.5|1||||1.2|1.25|1.3|||||1.43|||0.42|0.92|1.41|0.02|0.05|0.08|||||30.5|||16|||49||3|4.5|5.9|30|35|40|10|15|20|7|13|20|".49"|".49"|5|10|15|0|1|2|13|52|90|16|40|64|10|15|20|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10312998"|"29203791"
"C1sa"||"H"||||3|||10|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||6.9|||0.2|||0.4|||0.7|||2.2|||3.4|||62.1||||||||27|31|35||||0|0.5|1||||1.2|1.25|1.3|||||1.43|||0.42|0.92|1.41|0.01|0.05|0.08|||||30.5|||16|||49||3|4.5|5.9|30|35|40|10|15|20|7|13|20|".49"|".49"|5|10|15|0|1|2|13|52|90|16|40|64|10|15|20|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10312998"|"29203792"
"C4SA"||"H"||||30|||102|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||6.9|||0.2|||0.4|||0.7|||2.2|||3.4|||62.1||||||||27|31|35||||0|0.25|0.5||||1.2|1.25|1.3|||||1.43|||0.42|0.92|1.41|0.01|0.05|0.08|||||30.3|||15.8|||50||3|4.5|5.9|30|35|40|10|15|20|7|13|20|".49"|".49"|15|23|30|0|1|2|13|52|90|16|40|64|10|15|20|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10312998"|"29203793"
"IIC5"||"H"||||102|||145|||||0|0|0|0|0|0|100|100|100|100|100|100|70|77.5|85|40|47.5|55||65.4|||0.3|||5|||15|||28.1|||17|||19.6||||||||10|15|20||||0|0.25|0.5||||1.4|1.45|1.5|||||1.52|||1.41|2.82|4.23|0.01|0.03|0.05|||||18.7|||9|||42||0|1.5|2.9|15|20|25|5|7.5|10|0|0|2|".32"|".32"|5|10|15|0|1|2|13|52|90|16|24|32|5|7.5|10|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10312998"|"29203794"
"C3s"||"H"||||20|||30|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||6.9|||0.2|||0.4|||0.7|||2.2|||3.4|||62.1||||||||27|31|35||||0|0.25|0.5||||1.2|1.25|1.3|||||1.43|||0.42|0.92|1.41|0.01|0.05|0.08|||||30.3|||15.8|||50||3|4.5|5.9|30|35|40|10|15|20|7|13|20|".49"|".49"|15|23|30|0|1|2|13|52|90|16|40|64|10|15|20|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10312998"|"29203795"
"C2sa"||"H"||||10|||20|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||6.9|||0.2|||0.4|||0.7|||2.2|||3.4|||62.1||||||||27|31|35||||0|0.25|0.5||||1.2|1.25|1.3|||||1.43|||0.42|0.92|1.41|0.01|0.05|0.08|||||30.3|||15.8|||50||3|4.5|5.9|30|35|40|10|15|20|7|13|20|".49"|".49"|15|23|30|0|1|2|13|52|90|16|40|64|10|15|20|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10312998"|"29203796"
"A11&A12"||"H"||1||0|||15|||||0|0|0|0|0|0|100|100|100|89|94|100|78|84|92|57|61|68||42.1|||3.9|||5.5|||7.4|||13.1|||12.2|||38.9||||||||18|19|22||||1|2|3||||1.25|1.33|1.4|||||1.39|||4.23|9.17|14.11|0.02|0.06|0.1|||||27.1|||12.2|||45||0|1.5|2.9|29|33|39|12|12|15|2|5|8|".32"|".32"|3|9|15|0|0|0|13|21|30|16|45|60|15.1|16.3|18.9|||||||8.5|9.1|9.6|||||||||||||||||||||||||||||||||"10312999"|"29203797"
"C1"||"H"||2||15|||30|||||0|0|0|0|0|0|100|100|100|89|94|100|77|84|96|57|63|74||39.8|||3.7|||5.2|||7|||12.4|||11.5|||40.2||||||||18|20|27||||0.5|0.75|1||||1.25|1.33|1.4|||||1.39|||4.23|9.17|14.11|0.02|0.06|0.1|||||26.3|||11.2|||46||0|1.5|2.9|28|31|39|12|13|19|2|5|9|".37"|".37"|3|9|15|0|0|0|13|14|30|16|28|32|14.7|16.4|21.7|||||||9.1|9.4|9.6|||||||||||||||||||||||||||||||||"10312999"|"29203798"
"C2ca"||"H"||3||30|||51|||||0|0|0|0|0|0|100|100|100|89|94|100|73|85|91|52|63|68||39.8|||3.5|||5|||6.9|||12.5|||11.9|||34.2||||||||18|26|27||||0.5|0.75|1||||1.25|1.33|1.4|||||1.39|||4.23|9.17|14.11|0.02|0.06|0.1|||||28.6|||14.3|||46||0|1.5|2.9|28|36|39|12|18|19|2|5|8|".32"|".32"|15|23|30|0|0|0|13|17|30|16|30|32|14.7|20.8|21.7|||||||9.1|9.4|9.6|||||||||||||||||||||||||||||||||"10312999"|"29203799"
"C3"||"H"||4||51|||89|||||0|0|0|0|0|0|100|100|100|89|95|100|64|73|81|30|38|44||65.9|||4.3|||14.1|||17.5|||19.6|||10.4|||18.1||||||||10|16|20||||0|0.25|0.5||||1.35|1.43|1.5|||||1.5|||14.11|28.23|42.34|0.01|0.04|0.07|||||19|||9.7|||42||0|1.5|2.9|20|27|32|6|10|13|0|0|1|".24"|".24"|15|23|30|0|0|0|13|22|30|16|20|32|7.6|12.9|16.2|||||||9.1|9.4|9.6|||||||||||||||||||||||||||||||||"10312999"|"29203800"
"C4"||"H"||5||89|||109|||||0|0|0|0|0|0|100|100|100|89|94|100|79|84|98|59|63|76||39.8|||3.7|||5.2|||7|||12.4|||11.5|||42.2||||||||18|18|27||||0|0.25|0.5||||1.25|1.33|1.4|||||1.39|||4.23|9.17|14.11|0.02|0.06|0.1|||||24.9|||9.6|||46||0|1.5|2.9|27|28|38|12|12|19|3|5|10|".49"|".49"|15|23|30|0|0|0|30|37|60|16|16|32|12.9|14.3|21.2|||||||9.1|9.4|9.6|||||||||||||||||||||||||||||||||"10312999"|"29203801"
"IIC5"||"H"||6||109|||152|||||0|0|0|0|0|0|100|100|100|88|94|100|83|93|100|74|83|94||17.3|||0.1|||0.4|||1.2|||5|||10.6|||47.7||||||||30|35|40||||0|0.25|0.5||||1.2|1.3|1.4|||||1.49|||0.42|0.92|1.41|0.02|0.07|0.11|||||31|||17.9|||47||3|4.5|5.9|39|45|50|21|25|29|10|17|26|".43"|".43"|15|23|30|0|0|0|30|33|60|8|11|32|20.4|26|30.2|||||||9.1|9.4|9.6|||||||||||||||||||||||||||||||||"10312999"|"29203802"
"A1"||"H"||||0|||3|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||6.9|||0.2|||0.4|||0.7|||2.2|||3.4|||62.1||||||||27|31|35||||0|0.5|1||||1.2|1.25|1.3|||||1.43|||0.42|0.92|1.41|0.02|0.05|0.08|||||30.5|||16|||49||3|4.5|5.9|30|35|40|10|15|20|7|13|20|".49"|".49"|5|10|15|0|1|2|13|52|90|16|40|64|10|15|20|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10313000"|"29203803"
"C1sa"||"H"||||3|||10|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||6.9|||0.2|||0.4|||0.7|||2.2|||3.4|||62.1||||||||27|31|35||||0|0.5|1||||1.2|1.25|1.3|||||1.43|||0.42|0.92|1.41|0.01|0.05|0.08|||||30.5|||16|||49||3|4.5|5.9|30|35|40|10|15|20|7|13|20|".49"|".49"|5|10|15|0|1|2|13|52|90|16|40|64|10|15|20|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10313000"|"29203804"
"C4SA"||"H"||||30|||102|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||6.9|||0.2|||0.4|||0.7|||2.2|||3.4|||62.1||||||||27|31|35||||0|0.25|0.5||||1.2|1.25|1.3|||||1.43|||0.42|0.92|1.41|0.01|0.05|0.08|||||30.3|||15.8|||50||3|4.5|5.9|30|35|40|10|15|20|7|13|20|".49"|".49"|15|23|30|0|1|2|13|52|90|16|40|64|10|15|20|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10313000"|"29203805"
"IIC5"||"H"||||102|||145|||||0|0|0|0|0|0|100|100|100|100|100|100|70|77.5|85|40|47.5|55||65.4|||0.3|||5|||15|||28.1|||17|||19.6||||||||10|15|20||||0|0.25|0.5||||1.4|1.45|1.5|||||1.52|||1.41|2.82|4.23|0.01|0.03|0.05|||||18.7|||9|||42||0|1.5|2.9|15|20|25|5|7.5|10|0|0|2|".32"|".32"|5|10|15|0|1|2|13|52|90|16|24|32|5|7.5|10|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10313000"|"29203806"
"C3s"||"H"||||20|||30|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||6.9|||0.2|||0.4|||0.7|||2.2|||3.4|||62.1||||||||27|31|35||||0|0.25|0.5||||1.2|1.25|1.3|||||1.43|||0.42|0.92|1.41|0.01|0.05|0.08|||||30.3|||15.8|||50||3|4.5|5.9|30|35|40|10|15|20|7|13|20|".49"|".49"|15|23|30|0|1|2|13|52|90|16|40|64|10|15|20|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10313000"|"29203807"
"C2sa"||"H"||||10|||20|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||6.9|||0.2|||0.4|||0.7|||2.2|||3.4|||62.1||||||||27|31|35||||0|0.25|0.5||||1.2|1.25|1.3|||||1.43|||0.42|0.92|1.41|0.01|0.05|0.08|||||30.3|||15.8|||50||3|4.5|5.9|30|35|40|10|15|20|7|13|20|".49"|".49"|15|23|30|0|1|2|13|52|90|16|40|64|10|15|20|||||||8.5|8.8|9|||||||||||||||||||||||||||||||||"10313000"|"29203808"
"A11"||"H"||||0|||28|||||0|0|0|0|0|0|85|92.5|100|80|90|100|50|60|70|30|35|40||67.2|||4.1|||14.7|||18.6|||20|||9.8|||15.3||||||||15|17.5|20||||2|3|4||||1.3|1.35|1.4|||||1.42|||14.11|28.23|42.34|0.09|0.1|0.11|||||21.1|||12.5|||40||0|1.5|2.9|20|25|30|5|7.5|10|0|0|0|".17"|".17"|0|0|0|0|0|0|0|0|0|0|1|2|10|15|20|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"10313006"|"29203809"
"A13"||"H"||||43|||76|||||0|0|0|0|0|0|85|92.5|100|80|90|100|65|77.5|90|55|65|75||38.8|||3.5|||4.9|||6.7|||12.2|||11.5|||36.7||||||||22|24.5|27||||1|2|3||||1.25|1.3|1.35|||||1.36|||4.23|9.17|14.11|0.14|0.16|0.17|||||28.3|||14.3|||42||0|1.5|2.9|30|32.5|35|10|12.5|15|3|6|10|".32"|".32"|0|0|0|0|0|0|0|0|0|0|1|2|15|20|25|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"10313006"|"29203810"
"C1"||"H"||||76|||152|||||0|0|0|0|0|0|85|92.5|100|80|90|100|65|77.5|90|55|65|75||43|||4|||5.6|||7.6|||13.4|||12.4|||38.5||||||||15|18.5|22||||1|2|3||||1.3|1.35|1.4|||||1.42|||4.23|9.17|14.11|0.14|0.16|0.17|||||26.4|||11.8|||41||0|1.5|2.9|25|30|35|5|10|15|0|4|10|".32"|".32"|0|0|0|0|0|0|0|0|0|0|1|2|10|15|20|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"10313006"|"29203811"
"A12"||"H"||||28|||43|||||0|0|0|0|0|0|85|92.5|100|80|90|100|65|77.5|90|55|65|75||38.8|||3.5|||4.9|||6.7|||12.2|||11.5|||36.7||||||||22|24.5|27||||1|2|3||||1.25|1.3|1.35|||||1.36|||4.23|9.17|14.11|0.14|0.16|0.17|||||28.3|||14.3|||42||0|1.5|2.9|30|32.5|35|10|12.5|15|3|6|10|".32"|".32"|0|0|0|0|0|0|0|0|0|0|1|2|15|20|25|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"10313006"|"29203812"
"A1"||"H"||||0|||10|||||0|5|10|25|35|45|50|60|70|45|55|65|35|45|55|25|35|45||39.8|||3.6|||5|||6.9|||12.5|||11.8|||37.7||||||||20|22.5|25||||2|2.5|3||||1.25|1.33|1.4|||||1.45|||4.23|9.17|14.11|0.08|0.1|0.11|||||14.7|||7.4|||15||0|1.5|2.9|30|32.5|35|10|12.5|15|0|0|1|".10"|".32"|0|0|0|0|0|0|0|0|0|0|1|2|10|17.5|25|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"10313008"|"29203813"
"C1"||"H"||||10|||36|||||0|8|15|10|15|20|40|47.5|55|35|42.5|50|25|37.5|50|20|30|40||35.4|||3.1|||4.4|||6.1|||11.2|||10.6|||33.6||||||||27|31|35||||0.5|0.75|1||||1.25|1.33|1.4|||||1.46|||1.41|2.82|4.23|0.09|0.11|0.13|||||15.4|||8.5|||15||0|1.5|2.9|35|37.5|40|15|17.5|20|0|1|2|".10"|".32"|0|0|0|0|0|0|0|0|0|0|1|2|10|17.5|25|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"10313008"|"29203814"
"C2"||"H"||||36|||46|||||0|10|20|35|45|55|25|35|45|20|30|40|15|27.5|40|10|22.5|35||35.4|||3.1|||4.4|||6.1|||11.2|||10.6|||33.6||||||||27|31|35||||0.5|0.75|1||||1.25|1.33|1.4|||||1.6|||1.41|2.82|4.23|0.06|0.08|0.09|||||7.4|||4.1|||||0|1.5|2.9|35|37.5|40|15|17.5|20|0|0|2|".10"|".32"|0|0|0|0|0|0|0|0|0|0|1|2|10|17.5|25|||||||7.4|7.9|8.4|||||||||||||||||||||||||||||||||"10313008"|"29203815"
"R"||"H"||||46|||71||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||0|2.12|4.23||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"10313008"|"29203816"
"A12"||"H"||||10|||18|||||0|3|5|0|5|10|55|60|65|50|55|60|40|47.5|55|30|37.5|45||44.3|||4.3|||5.9|||7.9|||13.7|||12.5|||40.7||||||||10|15|20||||2|3|4||||1.25|1.3|1.35|||||1.39|||4.23|9.17|14.11|0.11|0.13|0.14|||||18.3|||7.8|||23||0|1.5|2.9|20|25|30|5|7.5|10|0|0|1|".15"|".32"|0|0|0|0|0|0|0|0|0|0|1|2|10|17.5|25|||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"10313012"|"29203817"
"A2"||"H"||||18|||46|||||0|3|5|5|13|20|35|45|55|30|40|50|20|30|40|15|25|35||30.1|||2.5|||3.5|||5|||9.4|||9.7|||54.9||||||||10|15|20||||0.5|0.75|1||||1.2|1.25|1.3|||||1.36|||4.23|23.29|42.34|0.06|0.1|0.13|||||12.5|||4.3|||16||0|1.5|2.9|20|25|30|5|7.5|10|0|0|0|".17"|".49"|0|0|0|0|0|0|0|0|0|0|1|2|5|10|15|||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"10313012"|"29203818"
"B&A"||"H"||||46|||86|||||0|3|5|5|13|20|35|45|55|30|40|50|25|37.5|50|20|30|40||43|||4|||5.6|||7.6|||13.4|||12.4|||38.5||||||||15|18.5|22||||0.5|0.75|1||||1.25|1.33|1.4|||||1.45|||4.23|9.17|14.11|0.08|0.1|0.11|||||13.3|||5.4|||15||0|1.5|2.9|25|30|35|5|10|15|0|0|2|".15"|".37"|0|0|0|0|0|0|0|0|0|0|1|2|5|10|15|||||||6.6|7|7.3|||||||||||||||||||||||||||||||||"10313012"|"29203819"
