"Silty clay loam"||"57203192"|"58214770"
"Silt loam"||"57203199"|"58214016"
"Silt loam"||"57203201"|"58214017"
"Silty clay"||"57203208"|"58214515"
"Silt loam"||"57203210"|"58214018"
"Silty clay loam"||"57203215"|"58214629"
"Fine sandy loam"||"57203217"|"58214630"
"Silt loam"||"57203224"|"58214835"
"Silt loam"||"57203226"|"58214836"
"Silty clay loam"||"57203233"|"58214519"
"Loamy fine sand"||"57203235"|"58214689"
"Silty clay loam"||"57203240"|"58214194"
"Loamy fine sand"||"57203242"|"58214888"
"Fine sandy loam"||"57203249"|"58214580"
"Very fine sandy loam"||"57203251"|"58214640"
"Very fine sandy loam"||"57203258"|"58214746"
"Fine sandy loam"||"57203260"|"58214970"
"Fine sandy loam"||"57203265"|"58214618"
"Silty clay loam"||"57203267"|"58214833"
"Coarse sandy loam"||"57203274"|"58214024"
"Coarse sandy loam"||"57203276"|"58214199"
"Coarse sandy loam"||"57203283"|"58214361"
"Coarse sandy loam"||"57203285"|"58214362"
"Sand"||"57203290"|"58214890"
"Sand"||"57203292"|"58214202"
"Coarse sandy loam"||"57203299"|"58214027"
"Coarse sandy loam"||"57203301"|"58214201"
"Sandy clay loam"||"57203308"|"58214977"
"Sandy loam"||"57203310"|"58214030"
"Coarse sand"||"57203315"|"58214205"
"Sandy loam"||"57203317"|"58214207"
"Sandy loam"||"57203324"|"58214530"
"Loamy coarse sand"||"57203326"|"58214532"
"Fine sandy loam"||"57203333"|"58214949"
"Silty clay loam"||"57203335"|"58214632"
"Silt loam"||"57203340"|"58214212"
"Silt loam"||"57203342"|"58214901"
"Silty clay loam"||"57203349"|"58214764"
"Fine sandy loam"||"57203351"|"58214987"
"Silt loam"||"57203358"|"58215019"
"Silty clay loam"||"57203360"|"58214990"
"Silty clay loam"||"57203365"|"58214766"
"Fine sandy loam"||"57203367"|"58214213"
"Clay loam"||"57203369"|"58214215"
"Silty clay"||"57203374"|"58214038"
"Silty clay loam"||"57203376"|"58214534"
"Silty clay"||"57203383"|"58214860"
"Silty clay loam"||"57203385"|"58214662"
"Silty clay loam"||"57203390"|"58214040"
"Loam"||"57203392"|"58215009"
"Clay loam"||"57203394"|"58215011"
|"Unweathered bedrock"|"57203399"|"58214378"
"Clay loam"||"57203401"|"58214753"
"Sandy clay loam"||"57203408"|"58214635"
"Silty clay loam"||"57203410"|"58214379"
"Silt loam"||"57203415"|"58214043"
"Silty clay loam"||"57203417"|"58214044"
"Loam"||"57203419"|"58214223"
"Loam"||"57203424"|"58214650"
"Silt loam"||"57203426"|"58214045"
"Coarse sandy loam"||"57203433"|"58214542"
"Coarse sandy loam"||"57203435"|"58214048"
"Fine sandy loam"||"57203442"|"58214229"
"Silt loam"||"57203444"|"58214050"
"Loam"||"57203449"|"58214613"
"Clay loam"||"57203451"|"58214928"
"Loamy coarse sand"||"57203458"|"58214895"
"Loam"||"57203460"|"58214051"
"Loam"||"57203467"|"58214927"
"Clay loam"||"57203469"|"58214610"
"Clay loam"||"57203474"|"58214831"
"Sand"||"57203476"|"58214386"
"Sand"||"57203483"|"58214233"
"Loamy fine sand"||"57203485"|"58214388"
"Clay loam"||"57203492"|"58214551"
"Silty clay loam"||"57203494"|"58214056"
"Fine sandy loam"||"57203499"|"58214236"
"Fine sandy loam"||"57203501"|"58214602"
"Silty clay loam"||"57203508"|"58214552"
"Silty clay loam"||"57203510"|"58214601"
"Silty clay loam"||"57203517"|"58214554"
"Silty clay loam"||"57203519"|"58214060"
"Silty clay loam"||"57203524"|"58214799"
"Silty clay loam"||"57203526"|"58214801"
"Silty clay loam"||"57203533"|"58214720"
"Silt loam"||"57203535"|"58214557"
"Loam"||"57203542"|"58214241"
"Loam"||"57203544"|"58214243"
"Loam"||"57203549"|"58214398"
"Loam"||"57203551"|"58214399"
"Loam"||"57203558"|"58214633"
"Clay loam"||"57203560"|"58214958"
"Loam"||"57203567"|"58214615"
"Loam"||"57203569"|"58214077"
"Loamy sand"||"57203574"|"58214572"
"Loam"||"57203576"|"58214562"
"Silty clay loam"||"57203583"|"58214245"
"Loam"||"57203585"|"58214247"
"Sandy loam"||"57203592"|"58214564"
"Sandy loam"||"57203594"|"58214566"
"Silty clay"||"57203599"|"58214405"
"Loamy coarse sand"||"57203601"|"58214952"
"Loamy coarse sand"||"57203608"|"58214651"
"Loamy coarse sand"||"57203610"|"58214406"
"Silt loam"||"57203617"|"58214570"
"Silt loam"||"57203619"|"58214409"
"Silty clay loam"||"57203624"|"58214956"
"Silty clay"||"57203626"|"58214578"
"Silty clay loam"||"57203628"|"58214808"
"Silty clay loam"||"57203633"|"58214749"
"Silty clay loam"||"57203635"|"58214750"
"Silty clay loam"||"57203642"|"58214747"
|"Slightly decomposed plant material"|"57203644"|"58214734"
"Silt loam"||"57203649"|"58214583"
"Silty clay loam"||"57203651"|"58214585"
"Silty clay loam"||"57203653"|"58214645"
"Silty clay loam"||"57203658"|"58214905"
"Silt loam"||"57203660"|"58214807"
"Silt loam"||"57203667"|"58214965"
"Silty clay"||"57203669"|"58214416"
"Silty clay loam"||"57203676"|"58214802"
"Silty clay"||"57203678"|"58214803"
"Silty clay loam"||"57203683"|"58215043"
"Fine sandy loam"||"57203685"|"58214804"
"Sand"||"57203269"|"58215036"
"Sand"||"57203269"|"58215037"
"Coarse sandy loam"||"57203270"|"58214520"
"Coarse sandy loam"||"57203271"|"58214521"
"Coarse sandy loam"||"57203272"|"58214360"
"Coarse sandy loam"||"57203286"|"58214522"
"Coarse sandy loam"||"57203287"|"58214523"
"Coarse sandy loam"||"57203288"|"58214524"
"Coarse sandy loam"||"57203289"|"58214363"
"Loam"||"57203303"|"58214029"
"Fine sandy loam"||"57203304"|"58214525"
"Sandy clay loam"||"57203305"|"58214526"
"Sandy clay loam"||"57203306"|"58214527"
"Loamy coarse sand"||"57203319"|"58214032"
"Loamy coarse sand"||"57203320"|"58214370"
"Coarse sand"||"57203321"|"58214033"
"Coarse sand"||"57203322"|"58214371"
"Loam"||"57203323"|"58214529"
"Silt loam"||"57203336"|"58214035"
"Silt loam"||"57203337"|"58214209"
"Clay loam"||"57203338"|"58214210"
"Silt loam"||"57203339"|"58214211"
"Silty clay loam"||"57203353"|"58214989"
"Silt loam"||"57203354"|"58214781"
"Silt loam"||"57203355"|"58214672"
"Clay loam"||"57203356"|"58214782"
"Silty clay loam"||"57203370"|"58214216"
"Fine sand"||"57203371"|"58214374"
"Silty clay"||"57203372"|"58214037"
"Silty clay"||"57203373"|"58214375"
|"Peat"|"57203386"|"58214771"
"Silty clay"||"57203387"|"58214535"
"Silty clay"||"57203388"|"58214039"
"Silty clay loam"||"57203389"|"58214376"
"Clay loam"||"57203403"|"58214217"
"Clay loam"||"57203404"|"58214218"
"Clay loam"||"57203405"|"58214219"
"Silty clay loam"||"57203406"|"58214752"
"Silty clay loam"||"57203420"|"58214224"
"Silty clay loam"||"57203421"|"58214225"
"Loam"||"57203422"|"58214848"
"Silty clay loam"||"57203423"|"58214754"
"Coarse sandy loam"||"57203436"|"58214383"
"Coarse sandy loam"||"57203437"|"58214049"
"Coarse sandy loam"||"57203438"|"58214384"
"Sandy loam"||"57203439"|"58214226"
"Coarse sandy loam"||"57203440"|"58214227"
"Sand"||"57203453"|"58214930"
"Loamy sand"||"57203454"|"58214931"
"Loam"||"57203455"|"58214932"
"Clay loam"||"57203456"|"58214614"
"Loamy sand"||"57203470"|"58214726"
"Sand"||"57203471"|"58214611"
"Loamy sand"||"57203472"|"58214829"
"Loam"||"57203473"|"58214830"
"Loamy fine sand"||"57203486"|"58214055"
"Sand"||"57203487"|"58214389"
"Sand"||"57203488"|"58215018"
"Silt loam"||"57203489"|"58214548"
"Silty clay loam"||"57203490"|"58214549"
"Loam"||"57203503"|"58214238"
"Loam"||"57203504"|"58214392"
|"Unweathered bedrock"|"57203505"|"58214058"
"Silty clay loam"||"57203506"|"58214393"
"Silty clay loam"||"57203520"|"58214061"
"Silty clay loam"||"57203521"|"58214394"
"Silty clay loam"||"57203522"|"58214919"
"Silty clay loam"||"57203523"|"58214695"
|"Indurated"|"57203537"|"58214559"
"Silty clay loam"||"57203538"|"58214396"
"Sand"||"57203539"|"58214063"
"Silty clay loam"||"57203540"|"58214397"
"Loam"||"57203553"|"58214573"
"Loam"||"57203554"|"58214574"
"Clay loam"||"57203555"|"58214575"
"Loam"||"57203556"|"58214080"
"Clay loam"||"57203557"|"58214413"
"Clay loam"||"57203570"|"58214411"
"Clay loam"||"57203571"|"58214078"
"Loamy sand"||"57203572"|"58214412"
"Sand"||"57203573"|"58214079"
"Sandy loam"||"57203587"|"58214249"
"Sandy loam"||"57203588"|"58214402"
"Sandy loam"||"57203589"|"58214069"
"Sandy loam"||"57203590"|"58214403"
"Sand"||"57203603"|"58214954"
"Loamy coarse sand"||"57203604"|"58214082"
"Loamy coarse sand"||"57203605"|"58214978"
"Sand"||"57203606"|"58214979"
"Loamy coarse sand"||"57203607"|"58214980"
"Silt loam"||"57203620"|"58214075"
"Silt loam"||"57203621"|"58214410"
"Loam"||"57203622"|"58214076"
"Silt loam"||"57203623"|"58214955"
"Silty clay"||"57203637"|"58214751"
"Fine sandy loam"||"57203638"|"58214627"
"Silty clay"||"57203638"|"58214628"
"Silty clay loam"||"57203639"|"58214581"
"Silty clay loam"||"57203640"|"58214582"
"Silty clay loam"||"57203654"|"58214748"
"Silty clay loam"||"57203655"|"58214840"
"Silty clay"||"57203656"|"58214841"
"Silty clay"||"57203657"|"58214842"
"Silty clay"||"57203670"|"58214638"
"Fine sandy loam"||"57203671"|"58214843"
"Silty clay"||"57203671"|"58214844"
"Fine sandy loam"||"57203672"|"58214739"
"Silty clay"||"57203672"|"58214740"
"Sand"||"57203673"|"58214937"
"Sand"||"57203674"|"58214938"
"Silty clay loam"||"57203687"|"58214805"
"Sand"||"57203688"|"58214900"
"Silty clay loam"||"57203689"|"58214897"
"Silty clay loam"||"57203690"|"58214898"
"Coarse sandy loam"||"57203277"|"58214200"
"Coarse sandy loam"||"57203282"|"58214025"
"Coarse sandy loam"||"57203284"|"58214026"
"Sand"||"57203291"|"58214891"
"Sand"||"57203291"|"58214892"
"Loamy fine sand"||"57203293"|"58214203"
"Coarse sandy loam"||"57203298"|"58214364"
"Coarse sandy loam"||"57203300"|"58214365"
"Loam"||"57203302"|"58214367"
"Sandy clay loam"||"57203307"|"58214976"
"Sandy loam"||"57203309"|"58214528"
"Sandy loam"||"57203316"|"58214206"
"Sandy loam"||"57203318"|"58214208"
"Sandy loam"||"57203325"|"58214531"
"Loamy coarse sand"||"57203327"|"58214372"
"Silty clay loam"||"57203332"|"58214948"
"Silty clay loam"||"57203334"|"58214950"
"Fine sand"||"57203341"|"58214036"
"Silt loam"||"57203343"|"58214902"
"Silty clay loam"||"57203350"|"58214986"
"Silty clay loam"||"57203352"|"58214988"
"Silt loam"||"57203357"|"58214673"
"Fine sand"||"57203359"|"58215020"
"Clay loam"||"57203366"|"58214975"
"Sandy clay loam"||"57203368"|"58214214"
"Silty clay loam"||"57203375"|"58214533"
"Silty clay"||"57203377"|"58214862"
"Silty clay"||"57203382"|"58214859"
"Silty clay loam"||"57203384"|"58214861"
|"Peat"|"57203391"|"58214858"
"Sandy loam"||"57203393"|"58215010"
"Clay"||"57203400"|"58214649"
"Clay loam"||"57203402"|"58214377"
"Silt loam"||"57203407"|"58214648"
"Loam"||"57203409"|"58214042"
"Silty clay loam"||"57203416"|"58214380"
"Silt loam"||"57203418"|"58214222"
"Silty clay loam"||"57203425"|"58214755"
"Silty clay loam"||"57203427"|"58214381"
"Silty clay loam"||"57203432"|"58214541"
"Coarse sandy loam"||"57203434"|"58214543"
"Loam"||"57203441"|"58214228"
"Silt loam"||"57203443"|"58214385"
"Clay loam"||"57203450"|"58214728"
"Loamy sand"||"57203452"|"58214929"
"Loam"||"57203457"|"58214933"
"Loam"||"57203459"|"58214896"
"Clay loam"||"57203466"|"58214926"
"Clay loam"||"57203468"|"58214725"
"Loam"||"57203475"|"58214832"
"Loamy fine sand"||"57203477"|"58214052"
"Loamy fine sand"||"57203482"|"58214232"
"Sandy loam"||"57203484"|"58214054"
"Silty clay loam"||"57203491"|"58214550"
"Silt loam"||"57203493"|"58214390"
|"Unweathered bedrock"|"57203500"|"58214237"
"Fine sandy loam"||"57203502"|"58214917"
"Silty clay loam"||"57203507"|"58214059"
"Fine sandy loam"||"57203509"|"58214553"
"Silty clay loam"||"57203511"|"58214719"
"Silty clay loam"||"57203516"|"58214692"
"Silty clay loam"||"57203518"|"58214555"
"Silty clay loam"||"57203525"|"58214694"
"Silty clay loam"||"57203527"|"58214603"
"Sandy loam"||"57203532"|"58214556"
"Silty clay loam"||"57203534"|"58214604"
"Silty clay loam"||"57203536"|"58214558"
"Sandy loam"||"57203541"|"58214064"
"Loam"||"57203543"|"58214242"
"Loam"||"57203550"|"58214066"
"Sandy loam"||"57203552"|"58214560"
"Clay loam"||"57203559"|"58214414"
"Loamy sand"||"57203561"|"58214959"
"Clay loam"||"57203566"|"58214936"
"Clay loam"||"57203568"|"58214957"
"Loam"||"57203575"|"58214561"
"Loam"||"57203577"|"58214563"
"Silty clay loam"||"57203584"|"58214246"
"Sandy loam"||"57203586"|"58214248"
|"Unweathered bedrock"|"57203591"|"58214070"
"Sandy loam"||"57203593"|"58214565"
|"Unweathered bedrock"|"57203600"|"58214951"
"Loamy coarse sand"||"57203602"|"58214953"
"Sand"||"57203609"|"58214703"
"Loamy coarse sand"||"57203611"|"58214073"
"Loam"||"57203616"|"58214569"
"Silty clay loam"||"57203618"|"58214571"
"Silty clay"||"57203625"|"58214964"
"Silty clay loam"||"57203627"|"58214636"
"Silt loam"||"57203634"|"58214646"
"Silty clay"||"57203636"|"58214647"
"Silt loam"||"57203641"|"58214644"
"Fine sandy loam"||"57203643"|"58214737"
"Silty clay"||"57203643"|"58214738"
"Silt loam"||"57203650"|"58214584"
"Silty clay loam"||"57203652"|"58214586"
"Silty clay loam"||"57203659"|"58214701"
"Silty clay loam"||"57203661"|"58214702"
"Silty clay loam"||"57203666"|"58214973"
"Silty clay loam"||"57203668"|"58214637"
"Silt loam"||"57203675"|"58214696"
"Silty clay loam"||"57203677"|"58214697"
"Silty clay loam"||"57203684"|"58214698"
"Silty clay loam"||"57203686"|"58214699"
"Silty clay loam"||"57203691"|"58214899"
"Silty clay loam"||"57203262"|"58214972"
"Very fine sandy loam"||"57203263"|"58214617"
"Fine sandy loam"||"57203264"|"58214729"
"Sand"||"57203278"|"58215038"
"Sand"||"57203279"|"58214793"
"Sand"||"57203279"|"58214794"
"Sand"||"57203280"|"58214690"
"Sand"||"57203281"|"58214795"
"Sand"||"57203281"|"58214796"
"Loamy fine sand"||"57203294"|"58214366"
"Sand"||"57203295"|"58214028"
"Sand"||"57203296"|"58214691"
"Sand"||"57203297"|"58214797"
"Sand"||"57203297"|"58214798"
"Sandy loam"||"57203311"|"58214368"
"Loamy coarse sand"||"57203312"|"58214031"
"Loamy coarse sand"||"57203313"|"58214369"
"Coarse sand"||"57203314"|"58214204"
"Coarse sand"||"57203328"|"58214034"
"Coarse sand"||"57203329"|"58214373"
"Silty clay loam"||"57203330"|"58214631"
"Silty clay loam"||"57203331"|"58214947"
"Clay loam"||"57203344"|"58214903"
"Silt loam"||"57203345"|"58214904"
"Silt loam"||"57203346"|"58214806"
"Fine sand"||"57203347"|"58214700"
"Silty clay loam"||"57203348"|"58214657"
"Silty clay loam"||"57203361"|"58214991"
"Silty clay loam"||"57203362"|"58214992"
"Fine sandy loam"||"57203363"|"58214765"
"Silty clay loam"||"57203364"|"58214658"
"Silty clay"||"57203378"|"58214863"
"Silty clay loam"||"57203379"|"58214864"
"Silty clay loam"||"57203380"|"58214865"
|"Peat"|"57203381"|"58214666"
"Silty clay loam"||"57203395"|"58214777"
"Clay"||"57203396"|"58214220"
"Clay"||"57203397"|"58214221"
"Clay"||"57203398"|"58214041"
"Silty clay loam"||"57203411"|"58214536"
"Silt loam"||"57203412"|"58214537"
"Loam"||"57203413"|"58214538"
"Silty clay loam"||"57203414"|"58214539"
"Silty clay loam"||"57203428"|"58214046"
"Silt loam"||"57203429"|"58214382"
"Loam"||"57203430"|"58214047"
"Silty clay loam"||"57203431"|"58214540"
"Loam"||"57203445"|"58214893"
"Loamy coarse sand"||"57203446"|"58214894"
"Loam"||"57203447"|"58214612"
"Clay loam"||"57203448"|"58214727"
"Loam"||"57203461"|"58214544"
"Fine sandy loam"||"57203462"|"58214545"
"Silt loam"||"57203463"|"58214546"
"Silt loam"||"57203464"|"58214547"
"Loam"||"57203465"|"58214925"
"Loamy fine sand"||"57203478"|"58214387"
"Sand"||"57203479"|"58214053"
"Sand"||"57203480"|"58214230"
"Loamy fine sand"||"57203481"|"58214231"
"Loam"||"57203495"|"58214391"
"Fine sandy loam"||"57203496"|"58214057"
"Fine sandy loam"||"57203497"|"58214234"
"Fine sandy loam"||"57203498"|"58214235"
"Silty clay loam"||"57203512"|"58215012"
"Sand"||"57203513"|"58214780"
"Silty clay loam"||"57203514"|"58215013"
"Silty clay loam"||"57203515"|"58214918"
"Silty clay loam"||"57203528"|"58214239"
"Silty clay loam"||"57203529"|"58214240"
"Silty clay loam"||"57203530"|"58214395"
"Silty clay loam"||"57203531"|"58214062"
"Sandy loam"||"57203545"|"58214244"
"Sandy loam"||"57203546"|"58214250"
"Sandy loam"||"57203547"|"58213912"
"Sandy loam"||"57203548"|"58214065"
"Sand"||"57203562"|"58214960"
"Loamy sand"||"57203563"|"58214961"
"Loam"||"57203564"|"58214934"
"Loam"||"57203565"|"58214935"
"Loam"||"57203578"|"58214400"
"Sandy loam"||"57203579"|"58214067"
"Sandy loam"||"57203580"|"58214081"
"Silt loam"||"57203581"|"58214401"
"Silty clay loam"||"57203582"|"58214068"
"Sandy loam"||"57203595"|"58214567"
|"Unweathered bedrock"|"57203596"|"58214071"
"Loam"||"57203597"|"58214404"
"Silty clay loam"||"57203598"|"58214072"
"Sand"||"57203612"|"58214407"
"Silt loam"||"57203613"|"58214074"
"Silt loam"||"57203614"|"58214408"
"Silt loam"||"57203615"|"58214568"
"Silty clay loam"||"57203629"|"58215044"
"Silt loam"||"57203630"|"58215045"
"Silty clay loam"||"57203631"|"58215046"
|"Slightly decomposed plant material"|"57203632"|"58214974"
"Silty clay loam"||"57203645"|"58214624"
"Silty clay loam"||"57203646"|"58214735"
"Silty clay"||"57203647"|"58214625"
"Silty clay"||"57203648"|"58214942"
"Silty clay loam"||"57203662"|"58214845"
"Silty clay"||"57203663"|"58214846"
"Silty clay"||"57203664"|"58214847"
|"Slightly decomposed plant material"|"57203665"|"58214941"
"Silty clay"||"57203679"|"58215039"
"Silt loam"||"57203680"|"58215040"
"Silty clay loam"||"57203681"|"58215041"
"Silty clay loam"||"57203682"|"58215042"
